"HYBAS_ID","SR_exotic","Occ_exotic","sumSR","sumOcc","Occsqrtd","SR_rrfy","Occ_rrfy","NEXT_DOWN","SUB_AREA","Temperature","Elevation","Discharge","Ports","Locks","Ships_Avg","Ships_Max","Canal_Length","Canal_Binary"
2060050420,17,18747,7154,237151,486.981519156528,0.0349089222717213,38.4963274016447,0,9946.3,80.8434093161546,177.313181367691,3.74022299306244,0,0,0,0,23.6250750079864,"1"
2060050790,5,702,3986,76651,276.859169976362,0.0180597232897393,2.5355851498794,0,10270.5,76.6333615580017,179.453852667231,2.86767231160034,0,0,0,0,0,"0"
2060051150,7,152,1351,11435,106.934559427717,0.0654605960641907,1.42143008596528,0,2971.4,76.0027624309392,195.375690607735,5.42160773480663,0,0,0,0,7.27287652009915,"1"
2060051160,10,136,7159,223825,473.10146903175,0.0211371146668938,0.287464759469755,0,34123.6,71.3508097721658,259.629426297008,2.84319105133132,0,0,0,0,0.257269322332072,"1"
2060052380,1,3,1113,11420,106.86440005914,0.00935765324510861,0.0280729597353258,0,2943.8,58.7241379310345,425.031034482759,7.05673793103448,0,0,0,0,0,"0"
2060052390,5,104,2594,22272,149.238064849421,0.0335035167136811,0.696873147644567,0,8965.7,71.4144542772861,235.352507374631,3.09252064896755,0,0,350.75,350.75,0,"0"
2060052660,5,53,1482,10833,104.081698679451,0.0480391852115992,0.509215363242952,0,5061.3,62.3651685393258,390.74531835206,7.743265917603,0,0,350.75,350.75,0,"0"
2060052670,9,328,4737,104484,323.23984902855,0.0278431017309536,1.01472637419475,0,6517.3,75.657196969697,192.367424242424,3.06858901515151,0,0,6639.16666666667,25952.4166666667,9.42822818601831,"1"
2060052940,7,316,1131,12340,111.085552615991,0.0630144950009671,2.84465434575794,0,4987.4,72.3325942350333,262.288248337029,4.74236141906874,0,0,0,0,0,"0"
2060052950,3,70,1145,3301,57.4543296888929,0.052215385963853,1.21835900582324,0,421.7,83.4,59.1,0.3439,0,0,0,0,0,"0"
2060052960,12,3636,5583,88876,298.120780892577,0.0402521419810852,12.1963990202688,0,10875.5,79.5261146496815,193.968152866242,4.01671337579618,0,0,50860.8333333333,52977.9166666667,1.27849676641363,"1"
2060053240,18,7973,7360,130413,361.127401341964,0.049843905317379,22.078080949748,0,9309.8,86.2944444444445,167.344444444444,7.1724375,0,0,4081.75,5423.91666666667,18.844016239995,"1"
2060053250,4,39,20,114,10.6770782520313,0.374634324632678,3.65268466516861,0,5.1,NA,NA,NA,0,0,5423.91666666667,5423.91666666667,0,"0"
2060053260,23,42125,11408,1115995,1056.40664518925,0.021771919085079,39.8757431069109,0,11714.6,92.7750294464075,120.002355712603,8.15710365135453,0,0,2337.42878787879,5423.91666666667,45.8272078952748,"1"
2060053270,24,39503,6620,195401,442.041853222068,0.0542935014525495,89.3648411616693,0,9580.8,95.4081196581197,43.2094017094017,2.3517264957265,0,0,7178.84848484848,27853.1666666667,49.8296379431271,"1"
