"HYBAS_ID","SR_exotic","Occ_exotic","SR_all","Occ_all","Occsqrtd","SR_rrfy","Occ_rrfy","NEXT_DOWN","SUB_AREA","Temperature","Elevation","Discharge","Ports","Locks","Ships_Avg","Ships_Max","Canal_Length","Canal_Binary"
2070000010,NA,NA,NA,NA,NA,NA,NA,0,5.1,NA,NA,NA,0,0,0,0,0,"0"
2070000020,NA,NA,NA,NA,NA,NA,NA,0,6264.2,213.331010452962,115.337979094077,0.000599303135888502,0,0,0,0,0,"0"
2070000030,NA,NA,NA,NA,NA,NA,NA,0,7763.3,202.16077170418,145.250803858521,0.00345659163987138,0,0,0,0,0,"0"
2070000240,NA,NA,NA,NA,NA,NA,NA,0,308.9,194.555555555556,58.6666666666667,0.133777777777778,0,0,0,0,0,"0"
2070816790,NA,NA,NA,NA,NA,NA,NA,2070000240,3612.7,191.659090909091,251.539772727273,0.0543125,0,0,0,0,0,"0"
2070816800,NA,NA,NA,NA,NA,NA,NA,2070000240,4200.7,191.240384615385,330.355769230769,0.0701201923076923,0,0,0,0,0,"0"
2070828620,NA,NA,NA,NA,NA,NA,NA,2070816800,3136,194.518248175182,397.992700729927,0.0842919708029197,0,0,0,0,0,"0"
2070828610,NA,NA,NA,NA,NA,NA,NA,2070816800,310.9,194.315789473684,276.578947368421,0.00794736842105263,0,0,0,0,0,"0"
2070832550,NA,NA,NA,NA,NA,NA,NA,2070828610,136.9,193.272727272727,324.090909090909,0.005,0,0,0,0,0,"0"
2070832400,NA,NA,NA,NA,NA,NA,NA,2070828610,3306.5,184.89349112426,434.934911242604,0.0029112426035503,0,0,0,0,0,"0"
2070834270,NA,NA,NA,NA,NA,NA,NA,2070832550,2734.5,185.26,631.22,0.04024,0,0,0,0,0,"0"
2070834350,NA,NA,NA,NA,NA,NA,NA,2070832550,6109.9,173.813186813187,728.684981684982,0.0254542124542125,0,0,0,0,0,"0"
2070000250,NA,NA,NA,NA,NA,NA,NA,0,1955.1,196.078651685393,95.0224719101124,0.141505617977528,0,0,0,0,0,"0"
2070000350,NA,NA,NA,NA,NA,NA,NA,0,3526.5,192.074712643678,308.367816091954,0.764936781609195,0,0,0,0,0,"0"
2070000360,1,1,16,20,4.47213595499958,0.223606797749979,0.223606797749979,0,2887.1,194.756302521008,236.142857142857,0.940596638655462,0,0,0,0,0,"0"
2070000430,2,5,14,34,5.8309518948453,0.342997170285018,0.857492925712544,0,1784.3,191.447058823529,291.247058823529,1.09232941176471,0,0,0,0,0,"0"
2070000440,2,8,53,134,11.5758369027902,0.172773685116272,0.691094740465088,0,1937.8,197.960526315789,156.486842105263,0.611171052631579,0,0,0,0,0,"0"
2070000530,1,1,5,7,2.64575131106459,0.377964473009227,0.377964473009227,0,1123.8,200.160714285714,145.75,1.10207142857143,0,0,0,0,0,"0"
2070000540,2,16,42,103,10.1488915650922,0.197065855632859,1.57652684506287,0,1371.8,196.041666666667,250.8125,0.539020833333333,0,0,0,0,0,"0"
2070000660,NA,NA,NA,NA,NA,NA,NA,0,2177.5,149.68,1019.74,4.29229,0,0,0,0,0,"0"
2070000670,0,0,2,2,1.4142135623731,0,0,0,8352.4,165.09067357513,654.279792746114,1.04693264248705,0,0,0,0,0,"0"
2070001170,NA,NA,NA,NA,NA,NA,NA,0,1067.7,174.111111111111,397.587301587302,2.52836507936508,0,0,0,0,0,"0"
2070001180,0,0,20,30,5.47722557505166,0,0,0,600.4,179.814814814815,264.222222222222,0.408333333333333,0,0,0,0,0,"0"
2070001220,NA,NA,NA,NA,NA,NA,NA,0,677.6,174.730769230769,331.403846153846,73.6511730769231,0,0,0,0,0,"0"
2070718810,NA,NA,NA,NA,NA,NA,NA,2070001220,3896.5,175.383966244726,339.683544303797,23.8880379746835,0,0,0,0,0,"0"
2070718760,NA,NA,NA,NA,NA,NA,NA,2070001220,6308.4,168.048192771084,477.515060240964,4.35279518072289,0,0,0,0,0,"0"
2070734640,NA,NA,NA,NA,NA,NA,NA,2070718810,910,174.980392156863,385.705882352941,0.643843137254902,0,0,0,0,0,"0"
2070734670,NA,NA,NA,NA,NA,NA,NA,2070718810,1067.3,178.460317460317,356.47619047619,14.0475238095238,0,0,0,0,0,"0"
2070738470,NA,NA,NA,NA,NA,NA,NA,2070734670,2286,163.327272727273,598.081818181818,0.318663636363636,0,0,0,0,0,"0"
2070738540,NA,NA,NA,NA,NA,NA,NA,2070734670,110.2,174.571428571429,382.714285714286,36.578,0,0,0,0,0,"0"
2070741220,NA,NA,NA,NA,NA,NA,NA,2070738540,3329,132.727810650888,1173.51479289941,1.79389940828402,0,0,0,0,0,"0"
2070741210,0,0,1,1,1,0,0,2070738540,5446.7,148.207482993197,907.367346938776,5.16372108843537,0,0,0,0,0,"0"
2070001230,NA,NA,NA,NA,NA,NA,NA,0,1598.2,154,714.410714285714,0.546625,0,0,0,0,0,"0"
2070001320,NA,NA,NA,NA,NA,NA,NA,0,936.9,181.4375,167.15625,0.468125,0,0,0,0,0,"0"
2070001360,0,0,1,2,1.4142135623731,0,0,0,3123.3,185.356164383562,131.705479452055,45.9606575342466,0,0,0,0,0,"0"
2070703920,NA,NA,NA,NA,NA,NA,NA,2070001360,1847.3,168,434.780487804878,1.80673170731707,0,0,0,0,0,"0"
2070703990,NA,NA,NA,NA,NA,NA,NA,2070001360,4015.1,149.484848484848,705.636363636364,32.328380952381,0,0,0,0,0,"0"
2070695650,NA,NA,NA,NA,NA,NA,NA,2070703990,3524.5,147.005128205128,833.917948717949,4.16955384615385,0,0,0,0,0,"0"
2070695560,NA,NA,NA,NA,NA,NA,NA,2070703990,2892.9,105.558441558442,1307.7012987013,12.4477532467532,0,0,0,0,0,"0"
2070683130,NA,NA,NA,NA,NA,NA,NA,2070695560,1446.4,75.3835616438356,1640.49315068493,2.57230136986301,0,0,0,0,0,"0"
2070683090,NA,NA,NA,NA,NA,NA,NA,2070695560,176.8,102.8,1189.4,13.716,0,0,0,0,0,"0"
2070681950,NA,NA,NA,NA,NA,NA,NA,2070683090,2210.4,87.0086206896552,1540.41379310345,1.13510344827586,0,0,0,0,0,"0"
2070681870,NA,NA,NA,NA,NA,NA,NA,2070683090,2011.9,74.3953488372093,1596.70930232558,2.16224418604651,0,0,0,0,0,"0"
2070001370,NA,NA,NA,NA,NA,NA,NA,0,874.4,188.214285714286,4.25,0.883035714285714,0,0,0,0,0,"0"
2070001450,NA,NA,NA,NA,NA,NA,NA,0,25.1,189.666666666667,1.33333333333333,86.0256666666667,0,0,0,0,0,"0"
2070711050,NA,NA,NA,NA,NA,NA,NA,2070001450,626.6,190.92,60.56,40.29056,0,0,0,0,0,"0"
2070711000,NA,NA,NA,NA,NA,NA,NA,2070001450,740.1,190.571428571429,32.7428571428571,0.886628571428571,0,0,0,0,0,"0"
2070705850,NA,NA,NA,NA,NA,NA,NA,2070711050,3765.3,107.812903225806,1343.56129032258,2.80832903225806,0,0,0,0,0,"0"
2070705740,NA,NA,NA,NA,NA,NA,NA,2070711050,2429.2,158.252336448598,644.065420560748,19.7825327102804,0,0,0,0,0,"0"
2070694900,NA,NA,NA,NA,NA,NA,NA,2070705740,4402.4,89.6712962962963,1455.63888888889,3.73136574074074,0,0,0,0,0,"0"
2070694750,NA,NA,NA,NA,NA,NA,NA,2070705740,4398.2,80.4260089686099,1587.41704035874,7.47665022421525,0,0,0,0,0,"0"
2070674810,NA,NA,NA,NA,NA,NA,NA,2070694750,3277.2,61.858064516129,1711.96129032258,2.21478064516129,0,0,0,0,0,"0"
2070674730,NA,NA,NA,NA,NA,NA,NA,2070694750,1086.3,67.5925925925926,1613.53703703704,0.810833333333333,0,0,0,0,0,"0"
2070001460,NA,NA,NA,NA,NA,NA,NA,0,6788.5,124.269662921348,1113.50936329588,1.08680898876404,0,0,0,0,0,"0"
2070001720,NA,NA,NA,NA,NA,NA,NA,0,1274.7,159.549295774648,587.183098591549,24.0853661971831,0,0,0,0,0,"0"
2070715730,NA,NA,NA,NA,NA,NA,NA,2070001720,278.9,173.714285714286,325.071428571429,33.2932142857143,0,0,0,0,0,"0"
2070715740,NA,NA,NA,NA,NA,NA,NA,2070001720,845.4,128.297872340426,1073.91489361702,1.35497872340426,0,0,0,0,0,"0"
2070714270,NA,NA,NA,NA,NA,NA,NA,2070715730,166.9,175.545454545455,273.909090909091,18.6905454545455,0,0,0,0,0,"0"
2070714260,NA,NA,NA,NA,NA,NA,NA,2070715730,3571.1,110.061452513966,1393.79888268156,4.69137988826816,0,0,0,0,0,"0"
2070712630,NA,NA,NA,NA,NA,NA,NA,2070714270,675.6,109.911764705882,1325.41176470588,0.975235294117647,0,0,0,0,0,"0"
2070712480,NA,NA,NA,NA,NA,NA,NA,2070714270,2199.5,122.095652173913,1093.51304347826,7.42945217391304,0,0,0,0,0,"0"
2070706290,NA,NA,NA,NA,NA,NA,NA,2070712480,679.8,91.9487179487179,1647.35897435897,1.75364102564103,0,0,0,0,0,"0"
2070706230,NA,NA,NA,NA,NA,NA,NA,2070712480,709.7,93,1605.19607843137,2.56352941176471,0,0,0,0,0,"0"
2070001730,NA,NA,NA,NA,NA,NA,NA,0,553.9,176.133333333333,320.6,0.347133333333333,0,0,0,0,0,"0"
2070001760,NA,NA,NA,NA,NA,NA,NA,0,551.1,152.379310344828,735.965517241379,0.87948275862069,0,0,0,0,0,"0"
2070001770,0,0,10,15,3.87298334620742,0,0,0,4103.3,150.856502242152,714.928251121076,1.1842869955157,0,0,0,0,0,"0"
2070002010,NA,NA,NA,NA,NA,NA,NA,0,993.9,124.092105263158,1124.75,4.25619736842105,0,0,0,0,0,"0"
2070002020,NA,NA,NA,NA,NA,NA,NA,0,39.9,181,118.5,0.2815,0,0,0,0,0,"0"
2070002030,NA,NA,NA,NA,NA,NA,NA,0,598.3,150.955555555556,639.133333333333,2.12428888888889,0,0,0,0,0,"0"
2070002040,NA,NA,NA,NA,NA,NA,NA,0,97.2,184,53.375,0.47825,0,0,0,0,0,"0"
2070002050,NA,NA,NA,NA,NA,NA,NA,0,1768.4,135.447619047619,893.247619047619,2.41607619047619,0,0,0,0,0,"0"
2070002060,0,0,5,11,3.3166247903554,0,0,0,214.2,183.2,70.8,0.6925,0,0,0,0,0,"0"
2070002070,NA,NA,NA,NA,NA,NA,NA,0,2637.3,132.325,907.00625,4.76333125,0,0,0,0,0,"0"
2070002080,NA,NA,NA,NA,NA,NA,NA,0,363.8,183.235294117647,66.4705882352941,1.12629411764706,0,0,0,0,0,"0"
2070002110,NA,NA,NA,NA,NA,NA,NA,0,1.5,NA,NA,NA,0,0,0,0,0,"0"
2070002120,0,0,1,1,1,0,0,0,6783.1,125.893258426966,956.401685393258,2.85734550561798,0,0,0,0,0,"0"
2070002130,0,0,13,20,4.47213595499958,0,0,0,412.1,179,158.391304347826,0.895739130434783,0,0,0,0,0,"0"
2070002170,NA,NA,NA,NA,NA,NA,NA,0,3990.3,132.333333333333,958.637254901961,1.52704411764706,0,0,0,0,0,"0"
2070002180,0,0,46,122,11.0453610171873,0,0,0,3895.9,148.372093023256,749.186046511628,1.51111162790698,0,0,0,0,0,"0"
2070002290,NA,NA,NA,NA,NA,NA,NA,0,2612.1,136.894409937888,892.354037267081,3.6237701863354,0,0,0,0,0,"0"
2070002300,0,0,8,13,3.60555127546399,0,0,0,1228.7,157.255319148936,473.872340425532,0.705702127659575,0,0,0,0,0,"0"
2070002370,NA,NA,NA,NA,NA,NA,NA,0,5248.3,120.589353612167,1139.536121673,4.03462737642586,0,0,0,0,0,"0"
2070002380,0,0,77,309,17.5783958312469,0,0,0,4859.6,169.5625,321.1875,1.08515865384615,0,0,0,0,0,"0"
2070002570,NA,NA,NA,NA,NA,NA,NA,0,1132.2,168.654545454545,287.836363636364,1.53092727272727,0,0,0,0,0,"0"
2070002580,0,0,1,1,1,0,0,0,522.9,173.4,181.2,0.2338,0,0,0,0,0,"0"
2070002610,NA,NA,NA,NA,NA,NA,NA,0,2541.5,166.404958677686,218.256198347107,17.1173884297521,0,0,0,0,0,"0"
2070690870,NA,NA,NA,NA,NA,NA,NA,2070002610,1203.6,156.732142857143,409.196428571429,16.1643214285714,0,0,0,0,0,"0"
2070691000,0,0,1,1,1,0,0,2070002610,2936.1,155.130718954248,523.039215686274,2.30220261437908,0,0,0,0,0,"0"
2070688950,NA,NA,NA,NA,NA,NA,NA,2070690870,2159,151.483870967742,520.701612903226,4.17858064516129,0,0,0,0,0,"0"
2070689150,NA,NA,NA,NA,NA,NA,NA,2070690870,4230.1,136.207373271889,857.493087557604,3.24103686635945,0,0,0,0,0,"0"
2070686740,NA,NA,NA,NA,NA,NA,NA,2070688950,1679.8,139.280487804878,640.19512195122,2.22823170731707,0,0,0,0,0,"0"
2070686890,0,0,1,1,1,0,0,2070688950,2186.3,138.52380952381,736.571428571429,0.677342857142857,0,0,0,0,0,"0"
2070681850,NA,NA,NA,NA,NA,NA,NA,2070686740,4578,117.542168674699,1051.89959839357,0.554048192771084,0,0,0,0,0,"0"
2070681840,NA,NA,NA,NA,NA,NA,NA,2070686740,3464.7,120.364640883978,970.961325966851,0.574187845303867,0,0,0,0,0,"0"
2070002620,0,0,21,42,6.48074069840786,0,0,0,7676.8,158.890577507599,261.376899696049,1.77274164133739,0,0,0,0,0,"0"
2070002830,NA,NA,NA,NA,NA,NA,NA,0,1480.6,160.475,187.75,22.2998,0,0,0,0,0,"0"
2070673110,NA,NA,NA,NA,NA,NA,NA,2070002830,42.2,167,43,39.7603333333333,0,0,0,0,0,"0"
2070673330,NA,NA,NA,NA,NA,NA,NA,2070002830,870.8,153.409090909091,347.409090909091,1.82709090909091,0,0,0,0,0,"0"
2070672660,NA,NA,NA,NA,NA,NA,NA,2070673110,3393.9,141.838541666667,444.625,1.43894270833333,0,0,0,0,0,"0"
2070672800,NA,NA,NA,NA,NA,NA,NA,2070673110,1725.4,156,250.372093023256,9.71740697674419,0,0,0,0,0,"0"
2070675820,NA,NA,NA,NA,NA,NA,NA,2070672800,2651.2,147.7734375,483.78125,1.2541796875,0,0,0,0,0,"0"
2070675670,NA,NA,NA,NA,NA,NA,NA,2070672800,410.9,150.4,345.4,9.64764,0,0,0,0,0,"0"
2070671880,NA,NA,NA,NA,NA,NA,NA,2070675670,5221.8,125.027237354086,811.299610894942,1.54672373540856,0,0,0,0,0,"0"
2070671760,NA,NA,NA,NA,NA,NA,NA,2070675670,962.1,132.186440677966,620.762711864407,1.10105084745763,0,0,0,0,0,"0"
2070002840,0,0,1,1,1,0,0,0,914.4,153.692307692308,299.974358974359,0.991589743589744,0,0,0,0,0,"0"
2070002870,NA,NA,NA,NA,NA,NA,NA,0,3378,148.455056179775,282.634831460674,2.98000561797753,0,0,0,0,0,"0"
2070002880,0,0,8,9,3,0,0,0,3764.9,143.266233766234,338.409090909091,0.810344155844156,0,0,0,0,0,"0"
2070003050,NA,NA,NA,NA,NA,NA,NA,0,1867.3,141.11214953271,255.07476635514,2.62795327102804,0,0,0,0,0,"0"
2070003060,NA,NA,NA,NA,NA,NA,NA,0,1840.6,135.491525423729,267.813559322034,0.779440677966102,0,0,0,0,0,"0"
2070003170,NA,NA,NA,NA,NA,NA,NA,0,2308.4,137.867768595041,220.099173553719,2.30377685950413,0,0,0,0,0,"0"
2070003180,NA,NA,NA,NA,NA,NA,NA,0,213.4,138.285714285714,122.714285714286,0.248142857142857,0,0,0,0,0,"0"
2070003190,NA,NA,NA,NA,NA,NA,NA,0,2061.8,132.936936936937,309.63963963964,3.39989189189189,0,0,0,0,0,"0"
2070003200,0,0,2,2,1.4142135623731,0,0,0,785.4,128.416666666667,267.666666666667,0.15875,0,0,0,0,0,"0"
2070003240,NA,NA,NA,NA,NA,NA,NA,0,79.1,137.428571428571,129,135.225571428571,0,0,0,0,0,"0"
2070637340,NA,NA,NA,NA,NA,NA,NA,2070003240,1976.1,123.727941176471,509.198529411765,4.73256617647059,0,0,0,0,0,"0"
2070637420,NA,NA,NA,NA,NA,NA,NA,2070003240,75.7,138.777777777778,93.1111111111111,115.318888888889,0,0,0,0,0,"0"
2070638530,NA,NA,NA,NA,NA,NA,NA,2070637420,11.4,142.666666666667,14.3333333333333,113.257333333333,0,0,0,0,0,"0"
2070638520,NA,NA,NA,NA,NA,NA,NA,2070637420,3996.2,135.689655172414,240.142857142857,4.2126354679803,0,0,0,0,0,"0"
2070638930,NA,NA,NA,NA,NA,NA,NA,2070638530,7016.3,128.686217008798,506.847507331378,5.64038416422287,0,0,0,0,0,"0"
2070638940,0,0,1,1,1,0,0,2070638530,979.8,139.661764705882,112.264705882353,30.7753235294118,0,0,0,0,0,"0"
2070644980,NA,NA,NA,NA,NA,NA,NA,2070638940,4674.4,106.94982078853,909.960573476703,4.85663799283154,0,0,0,0,0,"0"
2070645150,NA,NA,NA,NA,NA,NA,NA,2070638940,4936.4,113.480144404332,814.404332129964,5.5868844765343,0,0,0,0,0,"0"
2070003250,0,0,2,3,1.73205080756888,0,0,0,4858.4,131.928571428571,300.596638655462,1.22911344537815,0,0,0,0,0,"0"
2070003440,NA,NA,NA,NA,NA,NA,NA,0,3161.1,134.16339869281,161.098039215686,1.4461045751634,0,0,0,0,0,"0"
2070003550,NA,NA,NA,NA,NA,NA,NA,0,5292.3,121.872093023256,452.577519379845,25.6726821705426,0,0,0,0,0,"0"
2070635490,NA,NA,NA,NA,NA,NA,NA,2070003550,2441.5,120.114754098361,562.262295081967,3.24496721311475,0,0,0,0,0,"0"
2070635540,NA,NA,NA,NA,NA,NA,NA,2070003550,112.9,134.888888888889,261.222222222222,101.306444444444,0,0,0,0,0,"0"
2070636840,NA,NA,NA,NA,NA,NA,NA,2070635540,1045.2,110.78431372549,736.549019607843,1.91982352941176,0,0,0,0,0,"0"
2070636930,NA,NA,NA,NA,NA,NA,NA,2070635540,15.1,136.333333333333,226,116.894,0,0,0,0,0,"0"
2070637430,NA,NA,NA,NA,NA,NA,NA,2070636930,1242.1,111.703125,732.96875,1.119125,0,0,0,0,0,"0"
2070637510,NA,NA,NA,NA,NA,NA,NA,2070636930,4105.4,112.470873786408,733.461165048544,32.8560970873786,0,0,0,0,0,"0"
2070642790,NA,NA,NA,NA,NA,NA,NA,2070637510,812.4,117.428571428571,784.102040816327,33.9140816326531,0,0,0,0,0,"0"
2070642630,NA,NA,NA,NA,NA,NA,NA,2070637510,816.6,102.259259259259,1017.59259259259,1.0182962962963,0,0,0,0,0,"0"
2070642800,NA,NA,NA,NA,NA,NA,NA,2070642790,196,120.941176470588,778.705882352941,32.7012941176471,0,0,0,0,0,"0"
2070642720,NA,NA,NA,NA,NA,NA,NA,2070642790,2271.7,97.2032520325203,1144.89430894309,2.17343902439024,0,0,0,0,0,"0"
2070643290,NA,NA,NA,NA,NA,NA,NA,2070642800,4598.1,100.325581395349,1108.73023255814,2.52458139534884,0,0,0,0,0,"0"
2070643360,NA,NA,NA,NA,NA,NA,NA,2070642800,388,120.142857142857,830.809523809524,44.7740952380952,0,0,0,0,0,"0"
2070646960,0,0,1,2,1.4142135623731,0,0,2070643360,7160.5,105.55223880597,1031.47263681592,2.61804975124378,0,0,0,0,0,"0"
2070647040,NA,NA,NA,NA,NA,NA,NA,2070643360,358.4,120.823529411765,807,38.1773529411765,0,0,0,0,0,"0"
2070649640,NA,NA,NA,NA,NA,NA,NA,2070647040,1503.5,117.917808219178,847.520547945206,10.6408219178082,0,0,0,0,0,"0"
2070649630,NA,NA,NA,NA,NA,NA,NA,2070647040,161.1,123.428571428571,749.285714285714,22.7611428571429,0,0,0,0,0,"0"
2070649980,NA,NA,NA,NA,NA,NA,NA,2070649630,1501.3,114.855421686747,864.939759036145,13.4403373493976,0,0,0,0,0,"0"
2070650110,NA,NA,NA,NA,NA,NA,NA,2070649630,719.6,113.514285714286,963.4,0.475828571428571,0,0,0,0,0,"0"
2070658590,NA,NA,NA,NA,NA,NA,NA,2070649640,806.3,113.945945945946,936.621621621622,10.4298378378378,0,0,0,0,0,"0"
2070658380,NA,NA,NA,NA,NA,NA,NA,2070649640,2565.3,109.759689922481,1034.3023255814,0.526666666666667,0,0,0,0,0,"0"
2070661640,NA,NA,NA,NA,NA,NA,NA,2070658590,136.5,116,875.461538461538,20.5803846153846,0,0,0,0,0,"0"
2070661650,NA,NA,NA,NA,NA,NA,NA,2070658590,1099.6,113.186046511628,973.186046511628,0.616395348837209,0,0,0,0,0,"0"
2070662200,NA,NA,NA,NA,NA,NA,NA,2070661640,8141.4,105.755294117647,1040.68235294118,1.12382352941176,0,0,0,0,0,"0"
2070662290,NA,NA,NA,NA,NA,NA,NA,2070661640,2727.1,110.742857142857,1015.64285714286,2.4828,0,0,0,0,0,"0"
2070648970,0,0,2,2,1.4142135623731,0,0,2070649980,1587.8,107.454545454545,875.909090909091,7.67678787878788,0,0,0,0,0,"0"
2070648830,NA,NA,NA,NA,NA,NA,NA,2070649980,587.2,102.655172413793,1065.03448275862,0.398137931034483,0,0,0,0,0,"0"
2070648290,NA,NA,NA,NA,NA,NA,NA,2070648970,2380.4,98.957264957265,1053.53846153846,3.42361538461538,0,0,0,0,0,"0"
2070648180,NA,NA,NA,NA,NA,NA,NA,2070648970,645.2,98.5185185185185,1004.11111111111,0.987259259259259,0,0,0,0,0,"0"
2070675600,NA,NA,NA,NA,NA,NA,NA,2070662290,2521.4,102.949152542373,1172.77966101695,0.525898305084746,0,0,0,0,0,"0"
2070675510,NA,NA,NA,NA,NA,NA,NA,2070662290,1642.5,105.119047619048,1079.54761904762,0.340821428571429,0,0,0,0,0,"0"
2070656420,NA,NA,NA,NA,NA,NA,NA,2070648290,767.6,100.6,1120.64444444444,0.497066666666667,0,0,0,0,0,"0"
2070656490,NA,NA,NA,NA,NA,NA,NA,2070648290,2483.7,102.519379844961,1156.53488372093,0.984271317829457,0,0,0,0,0,"0"
2070003560,NA,NA,NA,NA,NA,NA,NA,0,242.4,125.416666666667,220.666666666667,0.534833333333333,0,0,0,0,0,"0"
2070003600,NA,NA,NA,NA,NA,NA,NA,0,2414,112.299270072993,580.233576642336,3.71506569343066,0,0,0,0,0,"0"
2070003610,NA,NA,NA,NA,NA,NA,NA,0,2018.4,124.105263157895,329.289473684211,1.305,0,0,0,0,0,"0"
2070003680,0,0,1,1,1,0,0,0,13339.1,100.25814863103,932.808344198175,7.49695436766623,0,0,0,0,0,"0"
2070003690,NA,NA,NA,NA,NA,NA,NA,0,94.3,131.571428571429,78.4285714285714,0.415714285714286,0,0,0,0,0,"0"
2070003700,NA,NA,NA,NA,NA,NA,NA,0,2113.5,117.739130434783,471.463768115942,3.52815942028985,0,0,0,0,0,"0"
2070003710,NA,NA,NA,NA,NA,NA,NA,0,460.6,117.636363636364,403.818181818182,0.633227272727273,0,0,0,0,0,"0"
2070003740,NA,NA,NA,NA,NA,NA,NA,0,2267,92.5094339622642,968.11320754717,3.76548427672956,0,0,0,0,0,"0"
2070003750,NA,NA,NA,NA,NA,NA,NA,0,6887.9,105.861386138614,697.83498349835,1.16743564356436,0,0,0,0,0,"0"
2070004130,NA,NA,NA,NA,NA,NA,NA,0,3864.1,115.872340425532,585.68085106383,41.1948085106383,0,0,0,0,0,"0"
2070614870,NA,NA,NA,NA,NA,NA,NA,2070004130,1016,111.140350877193,720.263157894737,91.9352631578947,0,0,0,0,0,"0"
2070614750,NA,NA,NA,NA,NA,NA,NA,2070004130,6957.7,95.3021148036254,979.561933534743,5.83292447129909,0,0,0,0,0,"0"
2070621250,NA,NA,NA,NA,NA,NA,NA,2070614870,3377.7,87.5919540229885,1207.9367816092,2.95673563218391,0,0,0,0,0,"0"
2070621300,NA,NA,NA,NA,NA,NA,NA,2070614870,5373.1,105.572519083969,883.270992366412,32.4448625954198,0,0,0,0,0,"0"
2070633660,NA,NA,NA,NA,NA,NA,NA,2070621300,578.6,118.466666666667,687.466666666667,44.5226,0,0,0,0,0,"0"
2070633730,NA,NA,NA,NA,NA,NA,NA,2070621300,420.1,112.12,810.64,14.46116,0,0,0,0,0,"0"
2070637440,NA,NA,NA,NA,NA,NA,NA,2070633730,1506.8,105.094594594595,957.864864864865,0.988148648648649,0,0,0,0,0,"0"
2070637520,NA,NA,NA,NA,NA,NA,NA,2070633730,1215.8,116.220588235294,791.529411764706,14.7395,0,0,0,0,0,"0"
2070636260,NA,NA,NA,NA,NA,NA,NA,2070633660,1921,111.610619469027,846.654867256637,32.0464778761062,0,0,0,0,0,"0"
2070636090,NA,NA,NA,NA,NA,NA,NA,2070633660,3579.3,97.4157303370787,1055.11797752809,0.892426966292135,0,0,0,0,0,"0"
2070646720,NA,NA,NA,NA,NA,NA,NA,2070637520,2391.3,107.565891472868,1000.3023255814,0.965441860465116,0,0,0,0,0,"0"
2070646770,NA,NA,NA,NA,NA,NA,NA,2070637520,3146.1,107.838709677419,994.670967741935,8.3423935483871,0,0,0,0,0,"0"
2070645080,NA,NA,NA,NA,NA,NA,NA,2070636260,1552.3,105.761904761905,1076.2380952381,0.850797619047619,0,0,0,0,0,"0"
2070645170,NA,NA,NA,NA,NA,NA,NA,2070636260,1824,109.875,939.346153846154,18.6117788461538,0,0,0,0,0,"0"
2070654540,NA,NA,NA,NA,NA,NA,NA,2070646770,3958,91.8762886597938,1172.95360824742,1.62651546391753,0,0,0,0,0,"0"
2070654620,NA,NA,NA,NA,NA,NA,NA,2070646770,230,105.545454545455,1004.54545454545,7.87654545454545,0,0,0,0,0,"0"
2070654060,NA,NA,NA,NA,NA,NA,NA,2070645170,8772.4,105.520879120879,1082.82197802198,20.8644593406593,0,0,0,0,0,"0"
2070654050,NA,NA,NA,NA,NA,NA,NA,2070645170,1383.9,111.551282051282,969.74358974359,0.500615384615385,0,0,0,0,0,"0"
2070656620,NA,NA,NA,NA,NA,NA,NA,2070654620,830,98.8787878787879,1135.42424242424,0.608878787878788,0,0,0,0,0,"0"
2070656720,NA,NA,NA,NA,NA,NA,NA,2070654620,3560.4,89.7212121212121,1186.77575757576,1.10412727272727,0,0,0,0,0,"0"
2070668920,NA,NA,NA,NA,NA,NA,NA,2070654060,7487.7,78.8814016172507,1425.61994609164,10.9712452830189,0,0,0,0,0,"0"
2070669060,NA,NA,NA,NA,NA,NA,NA,2070654060,2414.5,88.0676691729323,1321.73684210526,1.29992481203008,0,0,0,0,0,"0"
2070649310,NA,NA,NA,NA,NA,NA,NA,2070668920,1428,77.2424242424242,1494.34848484848,1.58434848484848,0,0,0,0,0,"0"
2070649320,NA,NA,NA,NA,NA,NA,NA,2070668920,6910.9,78.0192837465565,1560.25895316804,2.6237741046832,0,0,0,0,0,"0"
2070004140,NA,NA,NA,NA,NA,NA,NA,0,2945.6,120.084745762712,490.118644067797,0.912974576271186,0,0,0,0,0,"0"
2070004280,NA,NA,NA,NA,NA,NA,NA,0,2302.8,109.015503875969,757.038759689922,36.6088914728682,0,0,0,0,0,"0"
2070628430,NA,NA,NA,NA,NA,NA,NA,2070004280,3767.8,102.319796954315,964.873096446701,22.976847715736,0,0,0,0,0,"0"
2070628420,NA,NA,NA,NA,NA,NA,NA,2070004280,1146.9,114.372093023256,724.627906976744,25.090023255814,0,0,0,0,0,"0"
2070630540,NA,NA,NA,NA,NA,NA,NA,2070628420,2664.3,109.958333333333,810.075,1.8122,0,0,0,0,0,"0"
2070630610,NA,NA,NA,NA,NA,NA,NA,2070628420,523.3,108.62962962963,875,16.1880740740741,0,0,0,0,0,"0"
2070632220,NA,NA,NA,NA,NA,NA,NA,2070630610,373.1,125.772727272727,566.909090909091,12.1884090909091,0,0,0,0,0,"0"
2070632300,NA,NA,NA,NA,NA,NA,NA,2070630610,6289.3,96.2945205479452,1124.03767123288,3.30971232876712,0,0,0,0,0,"0"
2070633520,NA,NA,NA,NA,NA,NA,NA,2070632220,3475.3,104.354285714286,962.377142857143,5.94567428571429,0,0,0,0,0,"0"
