"HYBAS_ID","SR_exotic","Occ_exotic","sumSR","sumOcc","Occsqrtd","SR_rrfy","Occ_rrfy","NEXT_DOWN","SUB_AREA","Temperature","Elevation","Discharge","Ports","Locks","Ships_Avg","Ships_Max","Canal_Length","Canal_Binary"
2080696300,NA,NA,NA,NA,NA,NA,NA,2080695650,291.2,163.826086956522,591.086956521739,10.7160869565217,0,0,0,0,0,"0"
2080696110,NA,NA,NA,NA,NA,NA,NA,2080695650,342.5,134.125,1005.41666666667,0.985791666666667,0,0,0,0,0,"0"
2080692560,NA,NA,NA,NA,NA,NA,NA,2080695560,71.9,147.111111111111,767.333333333333,41.329,0,0,0,0,0,"0"
2080692550,NA,NA,NA,NA,NA,NA,NA,2080695560,1094.2,102.328358208955,1333.37313432836,1.84513432835821,0,0,0,0,0,"0"
2080692150,NA,NA,NA,NA,NA,NA,NA,2080692560,337.9,108.416666666667,1346.91666666667,1.10675,0,0,0,0,0,"0"
2080692090,NA,NA,NA,NA,NA,NA,NA,2080692560,193.4,123.727272727273,1068.45454545455,37.3379090909091,0,0,0,0,0,"0"
2080699280,NA,NA,NA,NA,NA,NA,NA,2080696300,684.7,159.314285714286,675.314285714286,1.47402857142857,0,0,0,0,0,"0"
2080699400,NA,NA,NA,NA,NA,NA,NA,2080696300,160.5,167.909090909091,537.363636363636,9.64781818181818,0,0,0,0,0,"0"
2080688980,NA,NA,NA,NA,NA,NA,NA,2080692090,144.3,63.3333333333333,2071.33333333333,1.06066666666667,0,0,0,0,0,"0"
2080688870,NA,NA,NA,NA,NA,NA,NA,2080692090,376.7,95.6666666666667,1427,23.9537142857143,0,0,0,0,0,"0"
2080700930,0,0,2,2,1.4142135623731,0,0,2080699400,843.7,139.234042553192,941.191489361702,3.68768085106383,0,0,0,0,0,"0"
2080701040,0,0,1,1,1,0,0,2080699400,415.7,160.105263157895,679,1.31468421052632,0,0,0,0,0,"0"
2080685600,NA,NA,NA,NA,NA,NA,NA,2080688870,225.4,84.4,1656.6,0.9754,0,0,0,0,0,"0"
